Date,HomeTeam,AwayTeam,FTR,season,home_odds,draw_odds,away_odds,goals_scored,goals_conceded,ELO,matchDay,avg_goals_scored,avg_goals_conceded,points,avg_points_game,elo_change_trend,goals_scored_trend,goals_conceded_trend,goals_scored_away,goals_conceded_away,ELO_away,matchDay_away,avg_goals_scored_away,avg_goals_conceded_away,points_away,avg_points_game_away,elo_change_trend_away,goals_scored_trend_away,goals_conceded_trend_away
2017-11-19,Watford,West Ham,H,2018,2.1,3.5,3.7,19,21,954.76,12,1.583,1.75,18,1.5,-10.21,1.2,1.8,11,25,986.11,12,0.917,2.083,9,0.75,-35.31,0.8,2.0
2017-11-20,Brighton,Stoke,D,2018,2.4,3.16,3.39,13,13,1006.7,12,1.083,1.083,16,1.333,27.56,1.2,0.4,15,24,1007.12,12,1.25,2.0,13,1.083,-15.85,1.2,2.2
2017-11-24,West Ham,Leicester,D,2018,2.74,3.3,2.75,12,26,985.58,13,0.923,2.0,10,0.769,-51.73,0.6,2.2,17,19,1071.07,13,1.308,1.462,14,1.077,3.36,1.2,1.0
2017-11-25,Crystal Palace,Stoke,H,2018,2.05,3.44,4.0,8,25,898.67,13,0.615,1.923,8,0.615,-8.97,0.8,1.2,16,26,995.87,13,1.231,2.0,13,1.0,-1.01,1.2,1.2
2017-11-25,Liverpool,Chelsea,D,2018,2.15,3.59,3.5,25,18,1017.99,13,1.923,1.385,23,1.769,29.91,2.2,1.0,24,11,1194.74,13,1.846,0.846,26,2.0,26.61,2.0,0.4
2017-11-25,Man United,Brighton,H,2018,1.19,7.25,19.0,28,6,1134.69,13,2.154,0.462,29,2.231,-9.19,1.2,0.8,13,14,1002.3,13,1.0,1.077,16,1.231,26.65,1.4,0.6
2017-11-25,Newcastle,Watford,A,2018,2.2,3.4,3.5,11,17,927.91,13,0.846,1.308,14,1.077,-16.86,0.4,1.2,22,21,972.79,13,1.692,1.615,21,1.615,-12.12,1.2,1.6
2017-11-25,Swansea,Bournemouth,D,2018,2.8,3.25,2.75,7,15,936.51,13,0.538,1.154,9,0.692,-29.73,0.4,1.4,11,14,951.36,13,0.846,1.077,14,1.077,38.03,1.4,0.4
2017-11-25,Tottenham,West Brom,D,2018,1.25,6.2,13.65,21,10,1022.79,13,1.615,0.769,24,1.846,2.26,1.0,0.8,10,19,928.21,13,0.769,1.462,11,0.846,-34.14,0.4,1.8
2017-11-26,Burnley,Arsenal,A,2018,6.0,4.33,1.57,12,10,1143.83,13,0.923,0.769,22,1.692,3.84,0.8,0.6,23,16,1139.28,13,1.769,1.231,25,1.923,16.23,2.0,1.2
2017-11-26,Huddersfield,Man City,A,2018,17.0,8.0,1.19,9,19,932.45,13,0.692,1.462,15,1.154,-3.14,0.6,1.6,42,8,1154.85,13,3.231,0.615,37,2.846,42.96,2.2,0.6
2017-11-26,Southampton,Everton,H,2018,1.88,3.49,4.75,13,15,980.63,13,1.0,1.154,16,1.231,-8.02,0.4,1.0,13,28,985.04,13,1.0,2.154,12,0.923,-14.94,1.4,2.2
2017-11-28,Brighton,Crystal Palace,D,2018,2.68,3.1,2.97,13,14,997.13,14,0.929,1.0,17,1.214,1.55,0.8,0.8,8,25,903.84,14,0.571,1.786,9,0.643,8.28,1.2,1.2
2017-11-28,Leicester,Tottenham,H,2018,4.86,3.75,1.75,19,20,1077.22,14,1.357,1.429,17,1.214,-6.71,1.0,1.0,22,12,1016.64,14,1.571,0.857,24,1.714,-11.93,0.4,0.8
2017-11-28,Watford,Man United,A,2018,5.25,3.8,1.71,24,25,962.73,14,1.714,1.786,21,1.5,9.36,1.4,0.8,32,8,1144.75,14,2.286,0.571,32,2.286,8.44,1.2,0.4
2017-11-28,West Brom,Newcastle,D,2018,2.38,3.1,3.4,12,21,925.59,14,0.857,1.5,12,0.857,-21.79,0.6,1.8,13,19,930.53,14,0.929,1.357,15,1.071,-40.89,0.2,1.8
2017-11-29,Arsenal,Huddersfield,H,2018,1.2,7.0,17.0,28,16,1145.74,14,2.0,1.143,28,2.0,16.06,1.2,0.8,9,24,925.99,14,0.643,1.714,15,1.071,-23.84,0.4,1.8
2017-11-29,Bournemouth,Burnley,A,2018,2.0,3.39,4.2,12,16,943.46,14,0.857,1.143,14,1.0,24.61,1.0,0.2,14,11,1151.73,14,1.0,0.786,25,1.786,1.03,0.8,0.2
2017-11-29,Chelsea,Swansea,H,2018,1.2,7.5,17.0,25,11,1197.03,14,1.786,0.786,29,2.071,21.17,1.4,0.2,7,16,934.22,14,0.5,1.143,9,0.643,-21.51,0.2,1.0
2017-11-29,Everton,West Ham,H,2018,2.33,3.3,3.3,17,28,998.09,14,1.214,2.0,15,1.071,-11.64,1.2,2.0,12,30,972.53,14,0.857,2.143,10,0.714,-31.56,0.8,1.8
2017-11-29,Man City,Southampton,H,2018,1.2,7.5,15.0,44,9,1158.33,14,3.143,0.643,40,2.857,38.52,2.0,0.8,14,17,977.15,14,1.0,1.214,16,1.143,-3.53,1.0,1.2
2017-11-29,Stoke,Liverpool,A,2018,6.21,4.5,1.53,16,29,978.15,14,1.143,2.071,13,0.929,3.54,1.2,1.2,28,18,1035.71,14,2.0,1.286,26,1.857,40.84,2.2,0.4
2017-12-02,Arsenal,Man United,A,2018,2.45,3.39,3.0,29,19,1129.89,15,1.933,1.267,28,1.867,18.84,1.8,0.6,35,9,1160.6,15,2.333,0.6,35,2.333,13.45,1.8,0.8
2017-12-02,Brighton,Liverpool,A,2018,7.25,4.5,1.5,14,19,975.9,15,0.933,1.267,17,1.133,-0.4,0.6,0.6,33,19,1056.94,15,2.2,1.267,29,1.933,48.79,2.2,0.4
2017-12-02,Chelsea,Newcastle,H,2018,1.25,6.25,14.0,28,12,1199.54,15,1.867,0.8,32,2.133,17.02,1.4,0.2,14,22,928.02,15,0.933,1.467,15,1.0,-34.77,0.6,2.0
2017-12-02,Everton,Huddersfield,H,2018,1.72,3.7,5.5,19,28,1004.69,15,1.267,1.867,18,1.2,7.57,2.0,1.6,9,26,919.39,15,0.6,1.733,15,1.0,-20.53,0.4,2.2
2017-12-02,Leicester,Burnley,H,2018,1.83,3.6,5.0,20,20,1086.61,15,1.333,1.333,20,1.333,-6.72,1.0,1.2,14,12,1142.34,15,0.933,0.8,25,1.667,5.43,1.0,0.4
2017-12-02,Stoke,Swansea,H,2018,1.95,3.4,4.5,18,30,984.65,15,1.2,2.0,16,1.067,-26.74,1.0,1.8,8,18,927.72,15,0.533,1.2,9,0.6,-20.12,0.0,0.8
2017-12-02,Watford,Tottenham,D,2018,5.0,4.0,1.72,25,26,961.44,15,1.667,1.733,22,1.467,11.86,1.8,1.4,23,13,1017.93,15,1.533,0.867,25,1.667,-13.03,0.6,1.0
2017-12-02,West Brom,Crystal Palace,D,2018,2.5,3.1,3.1,12,21,922.44,15,0.8,1.4,13,0.867,-15.79,0.6,1.6,8,25,906.99,15,0.533,1.667,10,0.667,12.55,0.8,0.8
2017-12-03,Bournemouth,Southampton,D,2018,3.0,3.22,2.54,13,17,941.68,15,0.867,1.133,15,1.0,23.15,1.2,0.4,15,18,978.93,15,1.0,1.2,17,1.133,-10.23,1.0,1.4
2017-12-03,Man City,West Ham,H,2018,1.11,11.0,21.0,46,10,1161.62,15,3.067,0.667,43,2.867,33.38,1.8,0.6,13,32,969.24,15,0.867,2.133,10,0.667,-43.71,0.4,2.2
2017-12-09,Burnley,Watford,H,2018,2.6,3.2,3.0,15,12,1145.73,16,0.938,0.75,28,1.75,-12.89,0.8,0.6,25,27,958.05,16,1.562,1.688,22,1.375,17.14,1.6,1.0
2017-12-09,Crystal Palace,Bournemouth,D,2018,2.04,3.47,4.0,10,27,905.34,16,0.625,1.688,11,0.688,20.03,0.8,0.6,15,19,943.33,16,0.938,1.188,16,1.0,6.87,1.2,0.6
2017-12-09,Huddersfield,Brighton,H,2018,2.69,3.0,3.1,11,26,930.07,16,0.688,1.625,18,1.125,-34.7,0.2,2.6,14,21,965.22,16,0.875,1.312,17,1.062,-33.76,0.6,1.6
2017-12-09,Newcastle,Leicester,A,2018,2.62,3.29,2.9,16,25,919.25,16,1.0,1.562,15,0.938,-22.78,0.8,2.4,23,22,1095.38,16,1.438,1.375,23,1.438,1.94,0.8,0.8
2017-12-09,Swansea,West Brom,H,2018,2.7,3.0,3.0,9,18,935.34,16,0.562,1.125,12,0.75,-14.49,0.2,1.0,12,22,914.82,16,0.75,1.375,13,0.812,-11.37,0.6,1.4
2017-12-09,Tottenham,Stoke,H,2018,1.28,6.24,11.0,28,14,1029.34,16,1.75,0.875,28,1.75,-16.07,0.6,1.2,19,35,973.24,16,1.188,2.188,16,1.0,-19.51,1.0,1.6
2017-12-09,West Ham,Chelsea,H,2018,7.45,4.5,1.5,14,32,983.28,16,0.875,2.0,13,0.812,-27.33,0.4,1.8,28,13,1185.5,16,1.75,0.812,32,2.0,13.66,1.8,0.4
2017-12-10,Liverpool,Everton,D,2018,1.3,5.5,10.0,34,20,1052.75,16,2.125,1.25,30,1.875,50.35,2.4,0.4,20,29,1008.88,16,1.25,1.812,19,1.188,7.6,1.8,1.2
2017-12-10,Man United,Man City,A,2018,3.3,3.5,2.23,36,11,1146.74,16,2.25,0.688,35,2.188,35.17,2.4,0.8,48,11,1175.48,16,3.0,0.688,46,2.875,28.37,1.6,0.6
2017-12-10,Southampton,Arsenal,D,2018,4.0,3.7,1.95,16,19,980.23,16,1.0,1.188,18,1.125,0.48,1.2,1.4,30,20,1128.59,16,1.875,1.25,29,1.812,11.29,1.8,0.6
2017-12-12,Burnley,Stoke,H,2018,2.3,3.2,3.5,16,12,1149.25,17,0.941,0.706,31,1.824,-12.82,0.6,0.6,19,36,969.72,17,1.118,2.118,16,0.941,-33.88,0.8,2.2
2017-12-12,Crystal Palace,Watford,H,2018,2.29,3.5,3.25,12,28,914.62,17,0.706,1.647,14,0.824,17.92,0.8,0.6,26,29,948.77,17,1.529,1.706,22,1.294,3.29,1.2,1.2
2017-12-12,Huddersfield,Chelsea,A,2018,8.5,4.6,1.44,12,29,922.94,17,0.706,1.706,18,1.059,-9.85,0.6,1.8,31,14,1192.63,17,1.824,0.824,35,2.059,-11.23,1.0,0.6
2017-12-13,Liverpool,West Brom,D,2018,1.22,7.0,14.75,34,20,1046.83,17,2.0,1.176,31,1.824,36.75,2.0,0.6,12,22,920.74,17,0.706,1.294,14,0.824,-8.14,0.6,0.8
2017-12-13,Man United,Bournemouth,H,2018,1.29,6.0,11.64,37,11,1149.79,17,2.176,0.647,38,2.235,16.45,1.8,1.0,15,20,940.28,17,0.882,1.176,16,0.941,-5.65,0.8,1.0
2017-12-13,Newcastle,Everton,A,2018,2.4,3.29,3.25,16,26,908.55,17,0.941,1.529,15,0.882,-26.69,1.0,2.2,21,29,1019.58,17,1.235,1.706,22,1.294,12.25,1.6,1.0
2017-12-13,Southampton,Leicester,A,2018,2.05,3.4,3.89,17,23,966.2,17,1.0,1.353,18,1.059,11.19,1.4,1.0,27,23,1109.41,17,1.588,1.353,26,1.529,24.84,1.4,0.8
2017-12-13,Swansea,Man City,A,2018,13.0,6.5,1.25,9,22,923.98,17,0.529,1.294,12,0.706,-3.55,0.4,0.6,52,11,1186.84,17,3.059,0.647,49,2.882,28.1,1.6,0.8
2017-12-13,Tottenham,Brighton,H,2018,1.25,6.5,13.55,30,14,1036.07,17,1.765,0.824,31,1.824,1.3,1.6,1.0,14,23,958.49,17,0.824,1.353,17,1.0,-41.48,0.2,1.6
2017-12-13,West Ham,Arsenal,D,2018,5.36,4.2,1.65,14,32,984.42,17,0.824,1.882,14,0.824,-2.83,0.6,1.4,30,20,1127.45,17,1.765,1.176,30,1.765,4.03,1.6,0.8
2017-12-16,Arsenal,Newcastle,H,2018,1.25,6.5,12.45,31,20,1130.31,18,1.722,1.111,33,1.833,-11.83,1.4,0.8,16,27,905.69,18,0.889,1.5,15,0.833,-19.36,1.0,1.8
2017-12-16,Brighton,Burnley,D,2018,2.62,2.95,3.2,14,23,960.9,18,0.778,1.278,18,1.0,-43.81,0.2,1.8,16,12,1146.84,18,0.889,0.667,32,1.778,5.42,0.8,0.4
2017-12-16,Chelsea,Southampton,H,2018,1.39,5.0,9.0,32,14,1195.3,18,1.778,0.778,38,2.111,-2.11,1.4,0.6,17,24,963.53,18,0.944,1.333,18,1.0,-14.43,0.8,1.6
2017-12-16,Leicester,Crystal Palace,A,2018,1.87,3.6,4.5,27,26,1084.87,18,1.5,1.444,26,1.444,38.34,2.0,0.8,15,28,939.16,18,0.833,1.556,17,0.944,15.95,0.8,0.6
2017-12-16,Man City,Tottenham,H,2018,1.55,4.59,6.0,56,12,1192.1,18,3.111,0.667,52,2.889,31.99,2.0,0.6,31,18,1030.81,18,1.722,1.0,31,1.722,13.28,1.8,0.8
2017-12-16,Stoke,West Ham,A,2018,2.3,3.3,3.4,19,39,951.82,18,1.056,2.167,16,0.889,-26.15,0.6,2.0,17,32,1002.32,18,0.944,1.778,17,0.944,-1.16,0.4,1.2
2017-12-16,Watford,Huddersfield,A,2018,1.75,3.75,5.0,27,33,929.47,18,1.5,1.833,22,1.222,-24.02,0.8,1.6,16,30,942.24,18,0.889,1.667,21,1.167,-9.51,0.6,2.0
2017-12-17,Bournemouth,Liverpool,A,2018,6.5,4.6,1.51,15,24,922.65,18,0.833,1.333,16,0.889,-11.08,0.8,1.2,38,20,1064.46,18,2.111,1.111,34,1.889,28.84,1.8,0.4
2017-12-17,West Brom,Man United,A,2018,6.35,4.0,1.6,13,24,913.88,18,0.722,1.333,14,0.778,-7.47,0.4,0.6,39,12,1156.65,18,2.167,0.667,41,2.278,15.1,1.8,1.0
2017-12-18,Everton,Swansea,H,2018,1.73,3.64,5.5,24,30,1025.53,18,1.333,1.667,25,1.389,34.54,1.6,0.2,10,25,918.03,18,0.556,1.389,12,0.667,-12.53,0.4,1.4
2017-12-22,Arsenal,Liverpool,D,2018,2.5,3.6,2.8,34,23,1125.65,19,1.789,1.211,34,1.789,-15.43,0.6,0.8,41,23,1069.12,19,2.158,1.211,35,1.842,28.75,2.0,0.4
2017-12-23,Brighton,Watford,H,2018,2.62,3.2,3.0,15,23,967.75,19,0.789,1.211,21,1.105,-36.23,0.2,1.8,27,34,922.62,19,1.421,1.789,22,1.158,-33.26,0.6,1.6
2017-12-23,Burnley,Tottenham,A,2018,7.0,4.2,1.55,16,15,1124.08,19,0.842,0.789,32,1.684,-4.89,0.4,0.2,34,18,1053.57,19,1.789,0.947,34,1.789,14.17,1.8,1.2
2017-12-23,Everton,Chelsea,D,2018,6.0,3.9,1.66,24,30,1027.2,19,1.263,1.579,26,1.368,27.44,1.4,0.4,32,14,1193.63,19,1.684,0.737,39,2.053,-1.73,1.4,0.6
2017-12-23,Leicester,Man United,D,2018,4.4,3.67,1.9,29,28,1083.72,19,1.526,1.474,27,1.421,7.65,1.6,1.2,41,14,1157.8,19,2.158,0.737,42,2.211,11.9,1.4,0.8
2017-12-23,Man City,Bournemouth,H,2018,1.1,11.0,23.0,60,12,1195.82,19,3.158,0.632,55,2.895,33.77,2.4,0.6,15,28,918.93,19,0.789,1.474,16,0.842,-20.81,0.6,1.6
2017-12-23,Southampton,Huddersfield,D,2018,1.61,3.89,6.5,18,25,960.3,19,0.947,1.316,19,1.0,-13.62,0.6,1.4,17,31,945.47,19,0.895,1.632,22,1.158,16.25,1.4,1.2
2017-12-23,Stoke,West Brom,H,2018,2.3,3.21,3.5,22,40,959.49,19,1.158,2.105,19,1.0,-26.33,0.6,2.0,14,27,906.21,19,0.737,1.421,14,0.737,-11.71,0.2,0.6
2017-12-23,Swansea,Crystal Palace,D,2018,3.3,3.2,2.4,11,26,915.99,19,0.579,1.368,13,0.684,-16.19,0.6,1.8,16,29,941.2,19,0.842,1.526,18,0.947,35.32,1.4,0.6
2017-12-23,West Ham,Newcastle,A,2018,2.1,3.4,3.89,19,35,986.54,19,1.0,1.842,17,0.895,29.79,1.0,0.4,19,29,921.47,19,1.0,1.526,18,0.947,-24.84,0.6,1.6
2017-12-26,Bournemouth,West Ham,D,2018,2.75,3.29,2.75,18,31,918.14,20,0.9,1.55,17,0.85,-22.75,0.4,2.2,22,38,987.33,20,1.1,1.9,18,0.9,17.3,1.2,0.6
2017-12-26,Chelsea,Brighton,H,2018,1.2,7.0,17.0,34,14,1196.69,20,1.7,0.7,42,2.1,-5.91,0.8,0.4,15,25,964.69,20,0.75,1.25,21,1.05,-8.15,0.2,0.8
2017-12-26,Huddersfield,Stoke,D,2018,2.5,3.2,3.13,18,32,943.17,20,0.9,1.6,23,1.15,26.08,1.6,1.0,23,41,961.79,20,1.15,2.05,20,1.0,-25.16,0.8,2.0
2017-12-26,Liverpool,Swansea,H,2018,1.16,8.5,19.0,46,23,1077.65,20,2.3,1.15,38,1.9,12.18,1.6,0.8,11,31,907.46,20,0.55,1.55,13,0.65,-11.73,0.6,1.6
2017-12-26,Man United,Burnley,D,2018,1.25,6.3,13.0,43,16,1153.78,20,2.15,0.8,43,2.15,-2.8,1.2,1.0,18,17,1128.1,20,0.9,0.85,33,1.65,-18.26,0.4,0.6
2017-12-26,Tottenham,Southampton,H,2018,1.36,5.25,10.0,39,20,1060.72,20,1.95,1.0,37,1.85,35.64,2.2,1.0,20,30,953.15,20,1.0,1.5,19,0.95,-18.63,0.6,1.4
2017-12-26,Watford,Leicester,H,2018,2.54,3.47,2.85,29,35,934.94,20,1.45,1.75,25,1.25,-38.82,0.4,1.6,30,30,1071.4,20,1.5,1.5,27,1.35,-2.89,1.8,1.6
2017-12-26,West Brom,Everton,D,2018,2.5,3.2,3.2,14,27,906.91,20,0.7,1.35,15,0.75,-16.23,0.4,1.2,24,30,1026.5,20,1.2,1.5,27,1.35,22.51,1.0,0.4
2017-12-27,Newcastle,Man City,A,2018,13.0,6.75,1.25,19,30,915.7,20,0.95,1.5,18,0.9,-6.55,1.0,1.4,61,12,1201.59,20,3.05,0.6,58,2.9,34.2,2.8,0.4
2017-12-28,Crystal Palace,Arsenal,A,2018,4.54,4.0,1.78,18,32,933.11,20,0.9,1.6,18,0.9,34.21,1.6,0.8,37,25,1133.74,20,1.85,1.25,37,1.85,-4.24,1.0,0.8
2017-12-30,Bournemouth,Everton,H,2018,2.37,3.29,3.29,20,32,928.98,21,0.952,1.524,20,0.952,-25.19,0.6,2.4,25,32,1015.66,21,1.19,1.524,27,1.286,17.62,0.8,0.2
2017-12-30,Chelsea,Stoke,H,2018,1.17,7.5,18.5,39,14,1202.18,21,1.857,0.667,45,2.143,11.19,1.2,0.2,23,46,956.3,21,1.095,2.19,20,0.952,-11.45,0.8,1.2
2017-12-30,Huddersfield,Burnley,D,2018,2.38,3.1,3.5,18,32,945.47,21,0.857,1.524,24,1.143,13.1,1.4,1.2,18,17,1125.8,21,0.857,0.81,34,1.619,-17.63,0.6,1.0
2017-12-30,Liverpool,Leicester,H,2018,1.3,6.0,9.97,48,24,1084.83,21,2.286,1.143,41,1.952,24.9,2.4,0.6,31,32,1064.22,21,1.476,1.524,27,1.286,-23.98,1.4,1.6
2017-12-30,Man United,Southampton,D,2018,1.36,5.25,9.0,43,16,1146.71,21,2.048,0.762,44,2.095,7.04,1.4,1.0,20,30,960.22,21,0.952,1.429,20,0.952,-27.08,0.8,2.2
2017-12-30,Newcastle,Brighton,D,2018,2.15,3.22,4.0,19,30,914.41,21,0.905,1.429,19,0.905,-3.55,0.6,1.0,15,25,965.98,21,0.714,1.19,22,1.048,-0.53,0.2,0.8
2017-12-30,Watford,Swansea,A,2018,1.7,3.7,5.5,30,37,920.96,21,1.429,1.762,25,1.19,-23.11,0.8,1.6,13,32,921.44,21,0.619,1.524,16,0.762,-27.88,0.4,2.6
2017-12-31,Crystal Palace,Man City,D,2018,11.0,6.25,1.26,18,32,937.46,21,0.857,1.524,19,0.905,27.77,1.6,1.0,61,12,1197.24,21,2.905,0.571,59,2.81,26.11,2.6,0.2
2017-12-31,West Brom,Arsenal,D,2018,5.0,4.0,1.72,15,28,910.36,21,0.714,1.333,16,0.762,-7.91,0.4,1.0,38,26,1130.29,21,1.81,1.238,38,1.81,5.15,1.4,1.0
2018-01-01,Brighton,Bournemouth,D,2018,2.4,3.11,3.39,17,27,962.36,22,0.773,1.227,23,1.045,7.49,0.2,0.4,22,34,932.6,22,1.0,1.545,21,0.955,-11.3,1.0,2.4
2018-01-01,Burnley,Liverpool,A,2018,7.25,4.4,1.5,19,19,1110.99,22,0.864,0.864,34,1.545,-23.45,0.4,1.0,50,25,1099.64,22,2.273,1.136,44,2.0,38.0,2.8,0.8
2018-01-01,Everton,Man United,A,2018,5.49,3.5,1.79,25,34,1004.45,22,1.136,1.545,27,1.227,-3.92,0.8,0.6,45,16,1157.92,22,2.045,0.727,47,2.136,-3.08,1.2,1.0
2018-01-01,Leicester,Huddersfield,H,2018,1.67,3.9,5.5,34,32,1070.62,22,1.545,1.455,30,1.364,-45.19,0.8,1.8,18,35,939.07,22,0.818,1.591,24,1.091,22.53,1.2,0.6
2018-01-01,Stoke,Newcastle,A,2018,2.3,3.29,3.4,23,47,941.9,22,1.045,2.136,20,0.909,-13.42,0.8,2.0,20,30,928.81,22,0.909,1.364,22,1.0,5.86,0.6,0.8
2018-01-02,Man City,Watford,H,2018,1.15,8.5,19.0,64,13,1199.63,22,2.909,0.591,62,2.818,10.4,1.8,0.2,31,40,918.57,22,1.409,1.818,25,1.136,-27.81,0.8,1.6
2018-01-02,Southampton,Crystal Palace,A,2018,2.0,3.4,4.1,21,32,946.29,22,0.955,1.455,20,0.909,-5.98,0.6,1.4,20,33,951.39,22,0.909,1.5,22,1.0,22.84,1.2,0.8
2018-01-02,Swansea,Tottenham,A,2018,10.54,5.3,1.33,13,34,910.82,22,0.591,1.545,16,0.727,-2.54,0.8,2.0,41,20,1071.34,21,1.952,0.952,40,1.905,31.38,2.2,1.2
2018-01-02,West Ham,West Brom,H,2018,1.95,3.4,4.33,24,39,993.02,21,1.143,1.857,21,1.0,4.05,1.6,1.2,16,30,904.67,22,0.727,1.364,16,0.727,-10.38,0.6,1.2
2018-01-03,Arsenal,Chelsea,D,2018,2.7,3.4,2.63,40,28,1129.01,22,1.818,1.273,39,1.773,2.84,1.6,1.2,41,16,1203.46,22,1.864,0.727,46,2.091,9.55,1.6,0.0
2018-01-04,Tottenham,West Ham,D,2018,1.29,6.0,10.5,42,21,1066.54,22,1.909,0.955,41,1.864,35.27,2.2,1.2,25,40,997.82,22,1.136,1.818,22,1.0,8.6,2.0,1.4
2018-01-13,Chelsea,Leicester,D,2018,1.3,5.75,11.85,41,16,1197.36,23,1.783,0.696,47,2.043,8.16,1.8,0.4,34,32,1076.72,23,1.478,1.391,31,1.348,-14.25,1.4,1.2
2018-01-13,Crystal Palace,Burnley,H,2018,2.0,3.29,4.33,21,33,963.58,23,0.913,1.435,25,1.087,12.23,1.0,1.0,19,20,1098.8,23,0.826,0.87,34,1.478,-35.85,0.6,1.4
2018-01-13,Huddersfield,West Ham,A,2018,2.67,3.1,3.0,19,39,922.99,23,0.826,1.696,24,1.043,-3.17,0.4,1.0,29,41,1013.9,23,1.261,1.783,25,1.087,-4.5,1.6,1.6
2018-01-13,Newcastle,Swansea,D,2018,1.95,3.39,4.5,21,31,925.75,23,0.913,1.348,23,1.0,23.12,0.8,0.6,14,35,913.88,23,0.609,1.522,17,0.739,-7.21,0.6,1.8
2018-01-13,Tottenham,Everton,H,2018,1.28,6.0,12.61,46,21,1076.55,23,2.0,0.913,44,1.913,35.73,2.2,0.6,25,38,994.44,23,1.087,1.652,27,1.174,-21.08,0.2,0.8
2018-01-13,Watford,Southampton,D,2018,2.5,3.35,3.0,33,42,916.71,23,1.435,1.826,26,1.13,-10.9,0.8,1.4,23,34,948.15,23,1.0,1.478,21,0.913,-17.24,0.8,1.6
2018-01-13,West Brom,Brighton,H,2018,2.14,3.08,4.2,18,30,915.44,23,0.783,1.304,19,0.826,-9.21,0.6,1.2,17,29,951.59,23,0.739,1.261,23,1.0,1.46,0.6,0.8
2018-01-14,Bournemouth,Arsenal,H,2018,4.63,4.0,1.75,24,35,945.85,23,1.043,1.522,24,1.043,9.95,1.4,2.0,41,30,1115.76,23,1.783,1.304,39,1.696,-1.3,1.8,1.6
2018-01-14,Liverpool,Man City,H,2018,3.1,3.6,2.3,54,28,1109.69,23,2.348,1.217,47,2.043,35.18,2.4,1.0,67,17,1189.58,23,2.913,0.739,62,2.696,7.53,1.6,0.2
2018-01-15,Man United,Stoke,H,2018,1.22,7.0,15.0,48,16,1161.87,23,2.087,0.696,50,2.174,1.27,1.2,0.8,23,50,937.95,23,1.0,2.174,20,0.87,-9.92,0.8,1.6
2018-01-20,Arsenal,Crystal Palace,H,2018,1.5,4.6,7.0,45,31,1121.16,24,1.875,1.292,42,1.75,-9.89,1.4,1.4,22,37,958.18,24,0.917,1.542,25,1.042,22.38,1.0,0.8
2018-01-20,Brighton,Chelsea,A,2018,6.5,3.89,1.62,17,33,940.4,24,0.708,1.375,23,0.958,-16.16,0.4,1.2,45,16,1208.55,24,1.875,0.667,50,2.083,3.73,1.8,0.4
2018-01-20,Burnley,Man United,A,2018,7.0,3.9,1.57,19,21,1086.8,24,0.792,0.875,34,1.417,-25.28,0.6,1.0,49,16,1173.87,24,2.042,0.667,53,2.208,4.07,1.4,0.4
2018-01-20,Everton,West Brom,D,2018,2.16,3.1,3.93,26,39,989.8,24,1.083,1.625,28,1.167,-32.76,0.2,1.6,19,31,920.08,24,0.792,1.292,20,0.833,9.23,0.8,0.6
2018-01-20,Leicester,Watford,H,2018,1.85,3.84,4.33,36,32,1081.12,24,1.5,1.333,34,1.417,-7.0,1.0,0.8,33,44,912.31,24,1.375,1.833,26,1.083,-5.91,1.2,1.6
2018-01-20,Man City,Newcastle,H,2018,1.12,10.0,23.0,70,18,1192.13,24,2.917,0.75,65,2.708,-6.24,1.4,1.0,22,34,923.2,24,0.917,1.417,23,0.958,4.28,0.4,0.4
2018-01-20,Stoke,Huddersfield,H,2018,2.04,3.39,4.09,25,50,946.34,24,1.042,2.083,23,0.958,-21.54,0.2,2.0,19,41,914.6,24,0.792,1.708,24,1.0,-22.48,0.4,1.6
2018-01-20,West Ham,Bournemouth,D,2018,2.0,3.6,3.9,30,42,1009.45,24,1.25,1.75,26,1.083,27.36,2.0,1.2,25,36,950.3,24,1.042,1.5,25,1.042,26.92,1.8,1.4
2018-01-21,Southampton,Tottenham,D,2018,5.5,4.0,1.65,24,35,948.93,24,1.0,1.458,22,0.917,-12.15,1.0,1.8,47,22,1075.77,24,1.958,0.917,45,1.875,22.98,2.4,0.6
2018-01-22,Swansea,Liverpool,H,2018,11.68,5.5,1.3,15,35,927.17,24,0.625,1.458,20,0.833,-2.11,0.6,1.8,54,29,1096.4,24,2.25,1.208,47,1.958,40.57,2.6,1.0
2018-01-30,Huddersfield,Liverpool,A,2018,10.95,5.5,1.3,19,44,903.43,25,0.76,1.76,24,0.96,-28.57,0.2,1.8,57,29,1107.57,25,2.28,1.16,50,2.0,18.75,1.6,1.2
2018-01-30,Swansea,Arsenal,H,2018,7.0,4.33,1.5,18,36,942.26,25,0.72,1.44,23,0.92,19.71,0.8,0.8,46,34,1106.07,25,1.84,1.36,42,1.68,-12.58,1.6,1.2
2018-01-30,West Ham,Crystal Palace,D,2018,3.0,3.25,2.55,31,43,1005.39,25,1.24,1.72,27,1.08,22.12,1.6,0.8,23,38,962.24,25,0.92,1.52,26,1.04,25.07,0.8,1.0
2018-01-31,Chelsea,Bournemouth,A,2018,1.29,6.0,11.0,45,19,1182.69,25,1.8,0.76,50,2.0,11.86,2.2,0.4,28,36,976.16,25,1.12,1.44,28,1.12,32.16,1.4,1.0
